# n per side, Q1P0, Q1E4
2 2.1299360085786097 3.8507481913197266
4 5.0949461399734 6.450248236580253
8 6.314250799022372 6.776179733032524
16 6.737610801250582 6.930448497002359
32 6.883718744124835 6.970061902474009
