6.30395 	3.15553 	0.5 	5.85365 	2.93013 	0 	-9.83402e+07 	0.108649 	-1.09808e-09 	2.36858e+08 	-2.48925e-09 	-2.92562e+07
6.25824 	3.24522 	0.5 	5.81121 	3.01342 	0 	-9.83402e+07 	-0.0831887 	-1.12913e-09 	2.36858e+08 	2.48925e-09 	-2.92562e+07
6.21126 	3.33426 	0.5 	5.76759 	3.09609 	0 	-9.83402e+07 	0.0466723 	1.1136e-09 	2.36858e+08 	-2.48925e-09 	-2.92562e+07
6.16302 	3.42261 	0.5 	5.72279 	3.17813 	0 	-9.83402e+07 	-0.153995 	-1.1136e-09 	2.36858e+08 	-2.48925e-09 	-2.92562e+07
6.11352 	3.51027 	0.5 	5.67682 	3.25953 	0 	-9.83402e+07 	0.0205426 	-1.55256e-11 	2.36858e+08 	-4.97851e-09 	-2.92562e+07
6.06277 	3.59721 	0.5 	5.6297 	3.34026 	0 	-9.83402e+07 	-0.124762 	-2.22721e-09 	2.36858e+08 	-4.97851e-09 	-2.92562e+07
6.01079 	3.68341 	0.5 	5.58143 	3.4203 	0 	-9.83402e+07 	0.0255812 	-4.46994e-09 	2.36858e+08 	4.97851e-09 	-2.92562e+07
5.95758 	3.76887 	0.5 	5.53202 	3.49966 	0 	-9.83402e+07 	0.15486 	-2.24273e-09 	2.36858e+08 	9.95701e-09 	-2.92562e+07
5.90315 	3.85356 	0.5 	5.48148 	3.57829 	0 	-9.83402e+07 	-0.263657 	2.21168e-09 	2.36858e+08 	-3.41057e-17 	-2.92562e+07
5.84752 	3.93746 	0.5 	5.42983 	3.6562 	0 	-9.83402e+07 	0.0195488 	3.10513e-11 	2.36858e+08 	-9.4955e-18 	-2.92562e+07
5.7907 	4.02056 	0.5 	5.37707 	3.73336 	0 	-9.83402e+07 	0.232181 	2.22721e-09 	2.36858e+08 	4.97851e-09 	-2.92562e+07
5.7327 	4.10283 	0.5 	5.32321 	3.80976 	0 	-9.83402e+07 	-0.0471815 	-1.55256e-11 	2.36858e+08 	-4.97851e-09 	-2.92562e+07
5.67353 	4.18428 	0.5 	5.26826 	3.88539 	0 	-9.83402e+07 	-0.0693909 	-1.09031e-09 	2.36858e+08 	5.5702e-17 	-2.92562e+07
5.6132 	4.26486 	0.5 	5.21224 	3.96022 	0 	-9.83402e+07 	0.00547434 	2.22721e-09 	2.36858e+08 	4.97851e-09 	-2.92562e+07
5.55173 	4.34458 	0.5 	5.15516 	4.03424 	0 	-9.83402e+07 	0.255235 	0 	2.36858e+08 	0 	-2.92562e+07
5.48912 	4.42342 	0.5 	5.09703 	4.10745 	0 	-9.83402e+07 	-0.202881 	1.10584e-09 	2.36858e+08 	-4.97851e-09 	-2.92562e+07
5.4254 	4.50135 	0.5 	5.03786 	4.17981 	0 	-9.83402e+07 	0.0681534 	-1.37402e-17 	2.36858e+08 	-9.95701e-09 	-2.92562e+07
5.36057 	4.57836 	0.5 	4.97766 	4.25132 	0 	-9.83402e+07 	-0.20969 	-3.34857e-09 	2.36858e+08 	-4.97851e-09 	-2.92562e+07
5.29465 	4.65444 	0.5 	4.91645 	4.32197 	0 	-9.83402e+07 	0.197191 	-3.3641e-09 	2.36858e+08 	7.64145e-17 	-2.92562e+07
5.22764 	4.72957 	0.5 	4.85423 	4.39173 	0 	-9.83402e+07 	-0.0384495 	-3.34081e-09 	2.36858e+08 	7.46776e-09 	-2.92562e+07
5.15958 	4.80374 	0.5 	4.79102 	4.4606 	0 	-9.83402e+07 	0.0371408 	1.09031e-09 	2.36858e+08 	4.97851e-09 	-2.92562e+07
5.09045 	4.87692 	0.5 	4.72684 	4.52856 	0 	-9.83402e+07 	0.162063 	-2.22721e-09 	2.36858e+08 	2.26861e-17 	-2.92562e+07
5.0203 	4.94911 	0.5 	4.66169 	4.59559 	0 	-9.83402e+07 	-0.28457 	-1.12137e-09 	2.36858e+08 	4.97851e-09 	-2.92562e+07
4.94911 	5.0203 	0.5 	4.59559 	4.66169 	0 	-9.83402e+07 	0.389117 	4.46217e-09 	2.36858e+08 	-2.48925e-09 	-2.92562e+07
4.87692 	5.09045 	0.5 	4.52856 	4.72684 	0 	-9.83402e+07 	-0.0667575 	3.10513e-11 	2.36858e+08 	-6.82146e-19 	-2.92562e+07
4.80374 	5.15958 	0.5 	4.4606 	4.79102 	0 	-9.83402e+07 	-0.146407 	-4.65769e-11 	2.36858e+08 	-4.97851e-09 	-2.92562e+07
4.72957 	5.22764 	0.5 	4.39173 	4.85423 	0 	-9.83402e+07 	-0.139921 	-3.30199e-09 	2.36858e+08 	-4.36608e-17 	-2.92562e+07
4.65444 	5.29465 	0.5 	4.32197 	4.91645 	0 	-9.83402e+07 	0.237545 	2.19615e-09 	2.36858e+08 	4.97851e-09 	-2.92562e+07
4.57836 	5.36057 	0.5 	4.25132 	4.97766 	0 	-9.83402e+07 	-0.0734141 	-1.08255e-09 	2.36858e+08 	2.48925e-09 	-2.92562e+07
4.50135 	5.4254 	0.5 	4.17981 	5.03786 	0 	-9.83402e+07 	0.137544 	1.05926e-09 	2.36858e+08 	-4.97851e-09 	-2.92562e+07
4.42342 	5.48912 	0.5 	4.10745 	5.09703 	0 	-9.83402e+07 	-0.321025 	-3.29423e-09 	2.36858e+08 	-2.48925e-09 	-2.92562e+07
4.34458 	5.55173 	0.5 	4.03424 	5.15516 	0 	-9.83402e+07 	-0.0644513 	2.20392e-09 	2.36858e+08 	7.46776e-09 	-2.92562e+07
4.26486 	5.6132 	0.5 	3.96022 	5.21224 	0 	-9.83402e+07 	-0.24012 	1.13689e-09 	2.36858e+08 	5.23811e-18 	-2.92562e+07
4.18428 	5.67353 	0.5 	3.88539 	5.26826 	0 	-9.83402e+07 	0.343099 	-1.55256e-11 	2.36858e+08 	1.4603e-17 	-2.92562e+07
4.10283 	5.7327 	0.5 	3.80976 	5.32321 	0 	-9.83402e+07 	-0.383592 	1.12913e-09 	2.36858e+08 	-2.48925e-09 	-2.92562e+07
4.02056 	5.7907 	0.5 	3.73336 	5.37707 	0 	-9.83402e+07 	0.339043 	-1.12913e-09 	2.36858e+08 	-2.48925e-09 	-2.92562e+07
3.93746 	5.84752 	0.5 	3.6562 	5.42983 	0 	-9.83402e+07 	-0.201723 	-7.76282e-12 	2.36858e+08 	-7.46776e-09 	-2.92562e+07
3.85356 	5.90315 	0.5 	3.57829 	5.48148 	0 	-9.83402e+07 	0.335977 	-4.43888e-09 	2.36858e+08 	4.97851e-09 	-2.92562e+07
3.76887 	5.95758 	0.5 	3.49966 	5.53202 	0 	-9.83402e+07 	-0.134306 	1.07479e-09 	2.36858e+08 	4.97851e-09 	-2.92562e+07
3.68341 	6.01079 	0.5 	3.4203 	5.58143 	0 	-9.83402e+07 	-0.0403772 	1.55256e-11 	2.36858e+08 	-4.97851e-09 	-2.92562e+07
3.59721 	6.06277 	0.5 	3.34026 	5.6297 	0 	-9.83402e+07 	-0.052313 	2.25826e-09 	2.36858e+08 	4.97851e-09 	-2.92562e+07
3.51027 	6.11352 	0.5 	3.25953 	5.67682 	0 	-9.83402e+07 	-0.0515278 	-2.32884e-11 	2.36858e+08 	2.48925e-09 	-2.92562e+07
3.42261 	6.16302 	0.5 	3.17813 	5.72279 	0 	-9.83402e+07 	-0.0223367 	-1.66709e-18 	2.36858e+08 	-4.97851e-09 	-2.92562e+07
